itm_arena_tunic_white_pl|아레나 튜닉 화이트
itm_arena_tunic_red|아레나 튜닉 레드
itm_arena_tunic_red_pl|아레나 튜닉 레드
itm_arena_tunic_blue|아레나 튜닉 레드
itm_arena_tunic_blue_pl|아레나 튜닉 블루
itm_arena_tunic_green|아레나 튜닉 그린
itm_arena_tunic_green_pl|아레나 튜닉 그린
itm_arena_tunic_yellow|아레나 튜닉 화살
itm_arena_tunic_yellow_pl|아레나 튜닉 화살
itm_arena_helmet_red|아레나 헬멧 레드
itm_arena_helmet_red_pl|아레나 헬멧 레드
itm_arena_helmet_blue|아레나 헬멧 블루
itm_arena_helmet_blue_pl|아레나 헬멧 블루
itm_arena_helmet_green|아레나 헬멧 그린
itm_arena_helmet_green_pl|아레나 헬멧 그린
itm_arena_helmet_yellow|아레나 헬멧 엘로우
itm_arena_helmet_yellow_pl|아레나 헬멧 엘로우
itm_steppe_helmet_white|대초원 헬멧 화이트
itm_steppe_helmet_white_pl|대초원 헬멧 화이트
itm_steppe_helmet_red|대초원 헬멧 레드
itm_steppe_helmet_red_pl|대초원 헬멧 레드
itm_steppe_helmet_blue|대초원 헬멧 블루
itm_steppe_helmet_blue_pl|대초원 헬멧 블루
itm_steppe_helmet_green|대초원 헬멧 그린
itm_steppe_helmet_green_pl|대초원 헬멧 그린
itm_steppe_helmet_yellow|대초원 헬멧 블루
itm_steppe_helmet_yellow_pl|대초원 헬멧 블루
itm_tourney_helm_white|토너먼트 헬멧 화이트
itm_tourney_helm_white_pl|토너먼트 헬멧 화이트
itm_tourney_helm_red|토너먼트 헬멧 레드
itm_tourney_helm_red_pl|토너먼트 헬멧 레드
itm_tourney_helm_blue|토너먼트 헬멧 블루
itm_tourney_helm_blue_pl|토너먼트 헬멧 블루
itm_tourney_helm_green|토너먼트 헬멧 그린
itm_tourney_helm_green_pl|토너먼트 헬멧 그린
itm_tourney_helm_yellow|토너먼트 헬멧 엘로우
itm_tourney_helm_yellow_pl|토너먼트 헬멧 엘로우
itm_arena_turban_red|아레나 터번
itm_arena_turban_red_pl|아레나 터번
itm_arena_turban_blue|아레나 터번
itm_arena_turban_blue_pl|아레나 터번
itm_arena_turban_green|아레나 터번
itm_arena_turban_green_pl|아레나 터번
itm_arena_turban_yellow|아레나 터번
itm_arena_turban_yellow_pl|아레나 터번
itm_book_tactics|전쟁에 관하여
itm_book_tactics_pl|전쟁에 관하여
itm_book_persuasion|수사학과 양식
itm_book_persuasion_pl|수사학과 양식
itm_book_leadership|알릭세누스 대왕의 전기
itm_book_leadership_pl|알릭세누스 대왕의 전기
itm_book_intelligence|논리학 평론
itm_book_intelligence_pl|논리학 평론
itm_book_trade|사물의 가치에 관한 논문
itm_book_trade_pl|사물의 가치에 관한 논문
itm_book_weapon_mastery|검으로 싸우는 기술
itm_book_weapon_mastery_pl|검으로 싸우는 기술
itm_book_engineering|기계 이론의 체계
itm_book_engineering_pl|기계 이론의 체계
itm_book_wound_treatment_reference|치료의 책
itm_book_wound_treatment_reference_pl|치료의 책
itm_book_training_reference|군사 교범
itm_book_training_reference_pl|군사 교범
itm_book_surgery_reference|수술에 관한 위대한 책
itm_book_surgery_reference_pl|수술에 관한 위대한 책
itm_spice|향신료
itm_spice_pl|향신료
itm_salt|소금
itm_salt_pl|소금
itm_oil|오일
itm_oil_pl|오일
itm_pottery|도자기
itm_pottery_pl|도자기
itm_raw_flax|아마 뭉치
itm_raw_flax_pl|아마 뭉치
itm_linen|리넨
itm_linen_pl|리넨
itm_wool|양모
itm_wool_pl|양모
itm_wool_cloth|양모 직물
itm_wool_cloth_pl|양모 직물
itm_raw_silk|실크 원자재
itm_raw_silk_pl|실크 원자재
itm_raw_dyes|염료
itm_raw_dyes_pl|염료
itm_velvet|벨벳
itm_velvet_pl|벨벳
itm_iron|철
itm_iron_pl|철
itm_tools|공구
itm_tools_pl|공구
itm_raw_leather|가죽
itm_raw_leather_pl|가죽
itm_leatherwork|피혁제품
itm_leatherwork_pl|피혁제품
itm_raw_date_fruit|과일
itm_raw_date_fruit_pl|과일
itm_furs|모피
itm_furs_pl|모피
itm_wine|와인
itm_wine_pl|와인
itm_ale|에일
itm_ale_pl|에일
itm_smoked_fish|훈제 생선
itm_smoked_fish_pl|훈제 생선
itm_cheese|치즈
itm_cheese_pl|치즈
itm_honey|꿀
itm_honey_pl|꿀
itm_sausages|소시지
itm_sausages_pl|소시지
itm_cabbages|양배추
itm_cabbages_pl|양배추
itm_dried_meat|말린 고기
itm_dried_meat_pl|말린 고기
itm_apples|과일
itm_apples_pl|과일
itm_raw_grapes|포도
itm_raw_grapes_pl|포도
itm_raw_olives|올리브
itm_raw_olives_pl|올리브
itm_grain|곡물
itm_grain_pl|곡물
itm_cattle_meat|쇠고기
itm_cattle_meat_pl|쇠고기
itm_bread|빵
itm_bread_pl|빵
itm_chicken|닭
itm_chicken_pl|닭
itm_pork|돼지
itm_pork_pl|돼지
itm_butter|버터
itm_butter_pl|버터
itm_siege_supply|공급
itm_siege_supply_pl|공급
itm_quest_wine|와인
itm_quest_wine_pl|와인
itm_quest_ale|에일
itm_quest_ale_pl|에일
itm_tutorial_sword|검
itm_tutorial_sword_pl|검
itm_tutorial_axe|도끼
itm_tutorial_axe_pl|도끼
itm_tutorial_spear|창
itm_tutorial_spear_pl|창
itm_tutorial_club|클럽
itm_tutorial_club_pl|클럽
itm_tutorial_battle_axe|전투 도끼
itm_tutorial_battle_axe_pl|전투 도끼
itm_tutorial_arrows|화살
itm_tutorial_arrows_pl|화살
itm_tutorial_bolts|볼트
itm_tutorial_bolts_pl|볼트
itm_tutorial_short_bow|숏보우
itm_tutorial_short_bow_pl|숏보우
itm_tutorial_crossbow|석궁
itm_tutorial_crossbow_pl|석궁
itm_tutorial_throwing_daggers|투척용 단검
itm_tutorial_throwing_daggers_pl|투척용 단검
itm_tutorial_saddle_horse|승마용 말
itm_tutorial_saddle_horse_pl|승마용 말
itm_tutorial_shield|카이트 실드
itm_tutorial_shield_pl|카이트 실드
itm_tutorial_staff_no_attack|지팡이
itm_tutorial_staff_no_attack_pl|지팡이
itm_tutorial_staff|지팡이
itm_tutorial_staff_pl|지팡이
itm_sumpter_horse|짐말
itm_sumpter_horse_pl|짐말
itm_saddle_horse|승용말
itm_saddle_horse_pl|승용말
itm_steppe_horse|야생말
itm_steppe_horse_pl|야생말
itm_arabian_horse_a|사막말
itm_arabian_horse_a_pl|사막말
itm_courser|준마
itm_courser_pl|준마
itm_arabian_horse_b|살란 말
itm_arabian_horse_b_pl|살란 말
itm_hunter|사냥말
itm_hunter_pl|사냥말
itm_warhorse|전투마
itm_warhorse_pl|전투마
itm_charger|돌격마
itm_charger_pl|돌격마
itm_arrows|화살
itm_arrows_pl|화살
itm_khergit_arrows|케르지트 화살
itm_khergit_arrows_pl|케르지트 화살
itm_barbed_arrows|미늘 화살
itm_barbed_arrows_pl|미늘 화살
itm_bodkin_arrows|송곳 화살
itm_bodkin_arrows_pl|송곳 화살
itm_bolts|볼트
itm_bolts_pl|볼트
itm_steel_bolts|스틸 볼트
itm_steel_bolts_pl|스틸 볼트
itm_cartridges|탄약
itm_cartridges_pl|탄약
itm_pilgrim_disguise|순례자 의복
itm_pilgrim_disguise_pl|순례자 의복
itm_pilgrim_hood|순례자 후드
itm_pilgrim_hood_pl|순례자 후드
itm_leather_gloves|레더 글러브
itm_leather_gloves_pl|레더 글러브
itm_mail_mittens|체인메일 미튼
itm_mail_mittens_pl|체인메일 미튼
itm_scale_gauntlets|스케일 건틀렛
itm_scale_gauntlets_pl|스케일 건틀렛
itm_lamellar_gauntlets|라멜라 건틀렛
itm_lamellar_gauntlets_pl|라멜라 건틀렛
itm_gauntlets|건틀렛
itm_gauntlets_pl|건틀렛
itm_wrapping_boots|천 장화
itm_wrapping_boots_pl|천 장화
itm_woolen_hose|양모 호세
itm_woolen_hose_pl|양모 호세
itm_blue_hose|파란 호세
itm_blue_hose_pl|파란 호세
itm_hunter_boots|사냥꾼 장화
itm_hunter_boots_pl|사냥꾼 장화
itm_hide_boots|피혁장화
itm_hide_boots_pl|피혁장화
itm_ankle_boots|발목장화
itm_ankle_boots_pl|발목장화
itm_nomad_boots|유목민 장화
itm_nomad_boots_pl|유목민 장화
itm_leather_boots|레더 부츠
itm_leather_boots_pl|레더 부츠
itm_splinted_leather_greaves|스플린트 레더 그리브
itm_splinted_leather_greaves_pl|스플린트 레더 그리브
itm_mail_chausses|체인메일 쇼스
itm_mail_chausses_pl|체인메일 쇼스
itm_splinted_greaves|스플린트 그리브
itm_splinted_greaves_pl|스플린트 그리브
itm_mail_boots|체인메일 부츠
itm_mail_boots_pl|체인메일 부츠
itm_iron_greaves|아이언 그리브
itm_iron_greaves_pl|아이언 그리브
itm_black_greaves|블랙 그리브
itm_black_greaves_pl|블랙 그리브
itm_khergit_leather_boots|케르지트 레더 부츠
itm_khergit_leather_boots_pl|케르지트 레더 부츠
itm_sarranid_boots_a|살란 슈즈
itm_sarranid_boots_a_pl|살란 슈즈
itm_sarranid_boots_b|살란 레더 부츠
itm_sarranid_boots_b_pl|살란 레더 부츠
itm_sarranid_boots_c|플레이트 부츠
itm_sarranid_boots_c_pl|플레이트 부츠
itm_sarranid_boots_d|살란 메일 부츠
itm_sarranid_boots_d_pl|살란 메일 부츠
itm_sarranid_head_cloth|여성용 두건
itm_sarranid_head_cloth_pl|여성용 두건
itm_sarranid_head_cloth_b|여성용 두건
itm_sarranid_head_cloth_b_pl|여성용 두건
itm_sarranid_felt_head_cloth|두건
itm_sarranid_felt_head_cloth_pl|두건
itm_sarranid_felt_head_cloth_b|두건
itm_sarranid_felt_head_cloth_b_pl|두건
itm_lady_dress_ruby|귀부인 드레스
itm_lady_dress_ruby_pl|귀부인 드레스
itm_lady_dress_green|귀부인 드레스
itm_lady_dress_green_pl|귀부인 드레스
itm_lady_dress_blue|귀부인 드레스
itm_lady_dress_blue_pl|귀부인 드레스
itm_red_dress|레드 드레스
itm_red_dress_pl|레드 드레스
itm_brown_dress|브라운 드레스
itm_brown_dress_pl|브라운 드레스
itm_green_dress|그린 드레스
itm_green_dress_pl|그린 드레스
itm_khergit_lady_dress|케르지트 귀부인 드레스
itm_khergit_lady_dress_pl|케르지트 귀부인 드레스
itm_khergit_lady_dress_b|케르지트 레더 귀부인 드레스
itm_khergit_lady_dress_b_pl|케르지트 레더 귀부인 드레스
itm_sarranid_lady_dress|살란 귀부인 드레스
itm_sarranid_lady_dress_pl|살란 귀부인 드레스
itm_sarranid_lady_dress_b|살란 귀부인 드레스
itm_sarranid_lady_dress_b_pl|살란 귀부인 드레스
itm_sarranid_common_dress|살란 드레스
itm_sarranid_common_dress_pl|살란 드레스
itm_sarranid_common_dress_b|살란 드레스
itm_sarranid_common_dress_b_pl|살란 드레스
itm_courtly_outfit|기품있는 외투
itm_courtly_outfit_pl|기품있는 외투
itm_nobleman_outfit|귀족 외투
itm_nobleman_outfit_pl|귀족 외투
itm_nomad_armor|유목민 갑옷
itm_nomad_armor_pl|유목민 갑옷
itm_khergit_armor|케르지트 갑옷
itm_khergit_armor_pl|케르지트 갑옷
itm_leather_jacket|레더 자켓
itm_leather_jacket_pl|레더 자켓
itm_rawhide_coat|생가죽 코트
itm_rawhide_coat_pl|생가죽 코트
itm_leather_armor|레더 아머
itm_leather_armor_pl|레더 아머
itm_fur_coat|모피 코트
itm_fur_coat_pl|모피 코트
itm_coat|코트
itm_coat_pl|코트
itm_leather_coat|레더 코트
itm_leather_coat_pl|레더 코트
itm_mail_coat|체인메일 코트
itm_mail_coat_pl|체인메일 코트
itm_long_mail_coat|롱 체인메일 코트
itm_long_mail_coat_pl|롱 체인메일 코트
itm_sleeveless_mail_coat|소매없는 체인메일 코트
itm_sleeveless_mail_coat_pl|소매없는 체인메일 코트
itm_sleeveless_coat|소매없는 코트
itm_sleeveless_coat_pl|소매없는 코트
itm_hide_coat|피혁 코트
itm_hide_coat_pl|피혁 코트
itm_merchant_outfit|상인의 외투
itm_merchant_outfit_pl|상인의 외투
itm_homespun_dress|수제 드레스
itm_homespun_dress_pl|수제드레스
itm_thick_coat|두꺼운 코트
itm_thick_coat_pl|두꺼운 코트
itm_coat_with_cape|망토가 달린 코트
itm_coat_with_cape_pl|망토가 달린 코트
itm_steppe_outfit|스텝 외투
itm_steppe_outfit_pl|스텝 외투
itm_nordic_outfit|노르딕 외투
itm_nordic_outfit_pl|노르딕 외투
itm_nordic_armor|노르딕 갑옷
itm_nordic_armor_pl|노르딕 갑옷
itm_hide_armor|피혁갑옷
itm_hide_armor_pl|피혁갑옷
itm_cloaked_tunic|망토가 달린 튜닉
itm_cloaked_tunic_pl|망토카 달린 튜닉
itm_sleeveless_tunic|소매없는 튜닉
itm_sleeveless_tunic_pl|소매없는 튜닉
itm_sleeveless_leather_tunic|소매없는 레더튜닉
itm_sleeveless_leather_tunic_pl|소매없는 레더튜닉
itm_linen_shirt|리넨 셔츠
itm_linen_shirt_pl|리넨 셔츠
itm_wool_coat|양모 코트
itm_wool_coat_pl|양모 코트
itm_dress|드레스
itm_dress_pl|드레스
itm_blue_dress|파란 드레스
itm_blue_dress_pl|파란 드레스
itm_peasant_dress|농민 드레스
itm_peasant_dress_pl|농민 드레스
itm_woolen_dress|양모 드레스
itm_woolen_dress_pl|양모 드레스
itm_shirt|셔츠
itm_shirt_pl|셔츠
itm_linen_tunic|리넨 튜닉
itm_linen_tunic_pl|리넨 튜닉
itm_short_tunic|그린 튜닉
itm_short_tunic_pl|그린 튜닉
itm_red_shirt|레드 셔츠
itm_red_shirt_pl|레드 셔츠
itm_red_tunic|레드 튜닉
itm_red_tunic_pl|레드 튜닉
itm_green_tunic|그린 튜닉
itm_green_tunic_pl|그린 튜닉
itm_blue_tunic|블루 튜닉
itm_blue_tunic_pl|블루 튜닉
itm_robe|로브
itm_robe_pl|로브
itm_coarse_tunic|조잡한 튜닉
itm_coarse_tunic_pl|조잡한 튜닉
itm_leather_apron|가죽 앞치마
itm_leather_apron_pl|가죽 앞치마
itm_tabard|소매없는 상의
itm_tabard_pl|소매없는 상의
itm_leather_vest|가죽 조끼
itm_leather_vest_pl|가죽 조끼
itm_steppe_armor|스텝 아머
itm_steppe_armor_pl|스텝 아머
itm_gambeson|갬비슨
itm_gambeson_pl|갬비슨
itm_blue_gambeson|파란 갬비슨
itm_blue_gambeson_pl|파란 갬비슨
itm_red_gambeson|붉은 갬비슨
itm_red_gambeson_pl|붉은 갬비슨
itm_padded_cloth|아캐톤
itm_padded_cloth_pl|아캐톤
itm_aketon_green|패드 의복
itm_aketon_green_pl|패드 의복
itm_leather_jerkin|레더 저킨
itm_leather_jerkin_pl|레더 저킨
itm_nomad_vest|유목민 조끼
itm_nomad_vest_pl|유목민 조끼
itm_ragged_outfit|누더기 의복
itm_ragged_outfit_pl|누더기 의복
itm_padded_leather|패디드 래더
itm_padded_leather_pl|패디드 래더
itm_tribal_warrior_outfit|부족 전사의복
itm_tribal_warrior_outfit_pl|부족 전사의복
itm_nomad_robe|유목민 로브
itm_nomad_robe_pl|유목민 로브
itm_studded_leather_coat|스터디드 레더 코트
itm_studded_leather_coat_pl|스터디드 레더 코트
itm_byrnie|비르니
itm_byrnie_pl|비르니
itm_haubergeon|하보젠
itm_haubergeon_pl|하보젠
itm_lamellar_vest|리멜레 조끼
itm_lamellar_vest_pl|리멜레 조끼
itm_lamellar_vest_khergit|케르지트 라멜러 조끼
itm_lamellar_vest_khergit_pl|케르지트 라멜러 조끼
itm_mail_shirt|체인메일 셔츠
itm_mail_shirt_pl|체인메일 셔츠
itm_mail_hauberk|허버크 메일
itm_mail_hauberk_pl|허버크 메일
itm_mail_with_surcoat|서코트 체인 메일
itm_mail_with_surcoat_pl|서코트 체인 메일
itm_surcoat_over_mail|서코트 오버 메일
itm_surcoat_over_mail_pl|서코트 오버 메일
itm_brigandine_red|브리간딘
itm_brigandine_red_pl|브리간딘
itm_lamellar_armor|라멜러 아머
itm_lamellar_armor_pl|라멜러 아머
itm_scale_armor|스케어 아머
itm_scale_armor_pl|스케어 아머
itm_banded_armor|밴디드 아머
itm_banded_armor_pl|밴디드 아머
itm_cuir_bouilli|퀴어 보일리
itm_cuir_bouilli_pl|퀴어 보일리
itm_coat_of_plates|플레이트 코트
itm_coat_of_plates_pl|플레이트 코트
itm_coat_of_plates_red|플레이트 코트
itm_coat_of_plates_red_pl|플레이트 코트
itm_plate_armor|플레이트 아머
itm_plate_armor_pl|플레이트 아머
itm_black_armor|블랙 아머
itm_black_armor_pl|블랙 아머
itm_pelt_coat|펠트 코트
itm_pelt_coat_pl|펠트 코트
itm_khergit_elite_armor|케르지트 엘리트 아머
itm_khergit_elite_armor_pl|케르지트 엘리트 아머
itm_vaegir_elite_armor|배기어 엘리트 아머
itm_vaegir_elite_armor_pl|배기어 엘리트 아머
itm_sarranid_elite_armor|살란 엘리트 아머
itm_sarranid_elite_armor_pl|살란 엘리트 아머
itm_sarranid_dress_a|드레스
itm_sarranid_dress_a_pl|드레스
itm_sarranid_dress_b|드레스
itm_sarranid_dress_b_pl|드레스
itm_sarranid_cloth_robe|해진 로브
itm_sarranid_cloth_robe_pl|해진 로브
itm_sarranid_cloth_robe_b|해진 로브
itm_sarranid_cloth_robe_b_pl|해진 로브
itm_skirmisher_armor|척후병 아머
itm_skirmisher_armor_pl|척후병 아머
itm_archers_vest|아처의 패드 조끼
itm_archers_vest_pl|아처의 패드 조끼
itm_sarranid_leather_armor|살란 레더 아머
itm_sarranid_leather_armor_pl|살란 레더 아머
itm_sarranid_cavalry_robe|캐버리 아머
itm_sarranid_cavalry_robe_pl|캐버리 아머
itm_arabian_armor_b|살란 가드 아머
itm_arabian_armor_b_pl|살란 가드아머
itm_sarranid_mail_shirt|살란 메일 셔츠
itm_sarranid_mail_shirt_pl|살란 메일 셔츠
itm_mamluke_mail|마믈룩 메일
itm_mamluke_mail_pl|마믈룩 메일
itm_burlap_tunic|버렙 튜닉
itm_burlap_tunic_pl|버렙 튜닉
itm_heraldic_mail_with_surcoat|서코트 해럴딕 메일
itm_heraldic_mail_with_surcoat_pl|서코트 해럴딕 메일
itm_heraldic_mail_with_tunic|해럴딕 메일
itm_heraldic_mail_with_tunic_pl|해럴딕 메일
itm_heraldic_mail_with_tunic_b|해럴딕 메일
itm_heraldic_mail_with_tunic_b_pl|해럴딕 메일
itm_heraldic_mail_with_tabard|타바드 해럴딕 메일
itm_heraldic_mail_with_tabard_pl|타바드 해럴딕 메일
itm_turret_hat_ruby|터렛 햇
itm_turret_hat_ruby_pl|터렛 햇
itm_turret_hat_blue|터렛 햇
itm_turret_hat_blue_pl|터렛 햇
itm_turret_hat_green|바베트
itm_turret_hat_green_pl|바베트
itm_head_wrappings|머리 싸는 천
itm_head_wrappings_pl|머리 싸는 천
itm_court_hat|터렛 햇
itm_court_hat_pl|터렛 햇
itm_wimple_a|윔플
itm_wimple_a_pl|윔플
itm_wimple_with_veil|베일 윔플
itm_wimple_with_veil_pl|베일 윔플
itm_straw_hat|밀짚모자
itm_straw_hat_pl|밀짚모자
itm_common_hood|후드
itm_common_hood_pl|후드
itm_hood_b|후드
itm_hood_b_pl|후드
itm_hood_c|후드
itm_hood_c_pl|후드
itm_hood_d|후드
itm_hood_d_pl|후드
itm_headcloth|터번
itm_headcloth_pl|터번
itm_woolen_hood|양모 후드
itm_woolen_hood_pl|양모 후드
itm_arming_cap|군모
itm_arming_cap_pl|군모
itm_fur_hat|모피 모자
itm_fur_hat_pl|모피 모자
itm_nomad_cap|유목민 모자
itm_nomad_cap_pl|유목민 모자
itm_nomad_cap_b|유목민 모자
itm_nomad_cap_b_pl|유목민 모자
itm_steppe_cap|스텝 캡
itm_steppe_cap_pl|스텝 캡
itm_padded_coif|패디드 코이프
itm_padded_coif_pl|패디드 코이프
itm_woolen_cap|양모 모자
itm_woolen_cap_pl|양모 모자
itm_felt_hat|펠트 햇
itm_felt_hat_pl|펠트 햇
itm_felt_hat_b|펠트 햇
itm_felt_hat_b_pl|펠트 햇
itm_leather_cap|레더 캡
itm_leather_cap_pl|레더 캡
itm_female_hood|여성 후드
itm_female_hood_pl|여성 후드
itm_leather_steppe_cap_a|스텝 캡
itm_leather_steppe_cap_a_pl|스텝 캡
itm_leather_steppe_cap_b|스텝 캡
itm_leather_steppe_cap_b_pl|스텝 캡
itm_leather_steppe_cap_c|스텝 캡
itm_leather_steppe_cap_c_pl|스텝 캡
itm_leather_warrior_cap|레더 워리어 캡
itm_leather_warrior_cap_pl|레더 워리어 캡
itm_skullcap|스컬캡
itm_skullcap_pl|스컬캡
itm_mail_coif|메일 코이프
itm_mail_coif_pl|메일 코이프
itm_footman_helmet|보병 투구
itm_footman_helmet_pl|보병 투구
itm_nasal_helmet|나살 헬멧
itm_nasal_helmet_pl|나살 헬멧
itm_norman_helmet|캡 헬멧
itm_norman_helmet_pl|캡 헬멧
itm_segmented_helmet|세그먼티드 헬멧
itm_segmented_helmet_pl|세그먼티드 헬멧
itm_helmet_with_neckguard|넥 가드 헬멧
itm_helmet_with_neckguard_pl|넥 가드 헬멧
itm_flat_topped_helmet|토페드 헬멧
itm_flat_topped_helmet_pl|토페드 헬멧
itm_kettle_hat|케틀 햇
itm_kettle_hat_pl|케틀 햇
itm_spiked_helmet|스파이크드 헬멧
itm_spiked_helmet_pl|스파이크드 헬멧
itm_nordic_helmet|노르딕 헬멧
itm_nordic_helmet_pl|노르딕 헬멧
itm_khergit_lady_hat|케르지트 여성 햇
itm_khergit_lady_hat_pl|케르지트 여성 햇
itm_khergit_lady_hat_b|케르지트 여성 레더햇
itm_khergit_lady_hat_b_pl|케르지트 여성 레더햇
itm_sarranid_felt_hat|살란 플렛 햇
itm_sarranid_felt_hat_pl|살란 플렛 햇
itm_turban|터번
itm_turban_pl|터번
itm_desert_turban|사막 터번
itm_desert_turban_pl|사막 터번
itm_sarranid_warrior_cap|살란 워리어 캡
itm_sarranid_warrior_cap_pl|살란 워리어 캡
itm_sarranid_horseman_helmet|기수 헬멧
itm_sarranid_horseman_helmet_pl|기수 헬멧
itm_sarranid_helmet1|살란 카피예 헬멧
itm_sarranid_helmet1_pl|살란 카피예 헬멧
itm_sarranid_mail_coif|살란 메일 코이프
itm_sarranid_mail_coif_pl|살란 메일 코이프
itm_sarranid_veiled_helmet|살란 베일드 헬멧
itm_sarranid_veiled_helmet_pl|살란 베일드 헬멧
itm_nordic_archer_helmet|노르딕 레더 헬멧
itm_nordic_archer_helmet_pl|노르딕 레더 헬멧
itm_nordic_veteran_archer_helmet|노르딕 레더 헬멧
itm_nordic_veteran_archer_helmet_pl|노르딕 레더 헬멧
itm_nordic_footman_helmet|노르딕 보병 헬멧
itm_nordic_footman_helmet_pl|노르딕 보병 헬멧
itm_nordic_fighter_helmet|노르딕 파이터 헬멧
itm_nordic_fighter_helmet_pl|노르딕 파이터 헬멧
itm_nordic_huscarl_helmet|노르딕 허스칼 헬멧
itm_nordic_huscarl_helmet_pl|노르딕 허스칼 헬멧
